Title,ADDRESS_MD5Digest,ADDRESS_strcmp,ADDRESS_OSGetTime,ADDRESS_OSDisableInterrupts,ADDRESS_OSRestoreInterrupts,ADDRESS_DCFlushRange,ADDRESS_ICInvalidateRange,ADDRESS_IOS_Open,ADDRESS_IOS_Close,ADDRESS_IOS_Read,ADDRESS_IOS_Ioctlv,ADDRESS_NASWII_AC_URL,ADDRESS_NASWII_AC_URL_POINTER,ADDRESS_NASWII_PR_URL,ADDRESS_NASWII_PR_URL_POINTER,ADDRESS_AVAILABLE_URL,ADDRESS_DWCi_Auth_SendRequest,ADDRESS_DWCi_Auth_HandleResponse,ADDRESS_DWC_AUTH_ADD_MACADDR,ADDRESS_DWC_AUTH_ADD_CSNUM,ADDRESS_AUTH_HANDLERESP_HOOK,ADDRESS_AUTH_HANDLERESP_CONTINUE,ADDRESS_AUTH_HANDLERESP_ERROR,ADDRESS_AUTH_HANDLERESP_OUT,AUTH_HANDLERESP_UNPATCH,LOAD_AUTH_REQ_INST_01,LOAD_AUTH_REQ_INST_02,LOAD_AUTH_REQ_INST_01_P,ADDRESS_NHTTPCreateRequest,ADDRESS_NHTTPSendRequestAsync,ADDRESS_NHTTPDestroyResponse,ADDRESS_NHTTPStartup,ADDRESS_DWC_ERROR,ADDRESS_DWCi_SetError,ADDRESS_DWCi_HandleGPError,ADDRESS_HBM_ALLOCATOR,ADDRESS_BMST_RSO_LOCATOR,ADDRESS_GH_ALLOC_FUNCTION,ADDRESS_PES_ALLOC_FUNCTION,ADDRESS_SSBB_GET_HEAP_FUNCTION,ADDRESS_SKIP_DNS_CACHE,ADDRESS_SKIP_DNS_CACHE_CONTINUE,ADDRESS_gethostbyname,ADDRESS_SOiAlloc,ADDRESS_SOiFree,ADDRESS_SOSocket,ADDRESS_SOClose,ADDRESS_SOBind,ADDRESS_SOConnect,ADDRESS_SOGetSockName,ADDRESS_SORecvFrom,ADDRESS_SORecv,ADDRESS_SOSendTo,ADDRESS_SOSend,ADDRESS_SOFcntl,ADDRESS_SOShutdown,ADDRESS_SOPoll,ADDRESS_SOInetAtoN,ADDRESS_SOGetAddrInfo,ADDRESS_SOFreeAddrInfo,ADDRESS_SOSetSockOpt,ADDRESS_SOGetInterfaceOpt,ADDRESS_DWC_Printf,ADDRESS_OSReport,ADDRESS_GHIPARSEURL_HTTPS_PATCH,ADDRESS_NHTTP_HTTPS_PORT_PATCH,ADDRESS_NHTTPi_SocSSLConnect,ADDRESS_PATCH_SECURITY_GT2MATCHCOMMAND,ADDRESS_PATCH_SECURITY_QR2MATCHCOMMAND,ADDRESS_gpiAppendStringToBuffer,ADDRESS_gpiAppendIntToBuffer,ADDRESS_PATCH_GPISENDLOGIN,ADDRESS_PATCH_GPIADDLOCALINFO,ADDRESS_DWC_Base64Encode,ADDRESS_DWCi_GetUserData,ADDRESS_DWCi_GetGPBuddyAdditionalMsg,ADDRESS_RealMode,ADDRESS_OSInitSystemCall_Tail,ADDRESS_GTI2_BUFFER,ADDRESS_SBCM_RETURN,ADDRESS_OSYieldThread,ADDRESS_sendto,ADDRESS_stpLoginCnt,ADDRESS_stpFriendCnt,ADDRESS_AUTH_RESULT,ADDRESS_NATNEG_SET_COMPLETED_DELAY,ADDRESS_GT2_PORT_PATCH,GT2_PORT_PATCH_REG,ADDRESS_gt2AddressToString,ADDRESS_gt2CreateSocket,ADDRESS_SCGetProductSN,ADDRESS_ESP_FD,ADDRESS_gpiValueForKey,ADDRESS_PATCH_gpiCheckForError,TYPE_gpiCheckForError,ADDRESS_atoi,ADDRESS_gpiCallErrorCallback,ADDRESS_PATCH_DWCi_HandleGPError
RPBJD01,0x8032690C,0x801C445C,0x80266690,0x8026260C,0x80262634,0x8025E634,0x8025E718,0x80297338,0x80297518,0x802976C0,0x80298020,0x80426248,0x80426298,0x00000000,0x00000000,0x80426838,0x80323B98,0x80324460,0x80323FD8,0x803241CC,0x80324564,0x80324568,0x803249B8,0x80324A20,0x8061000C,"lwz %r5, -0x5064(%r13)","addi %r5, %r5, 0x55D4","lwz %r5, -0x5064(%r13)",0x802F0620,0x802F06EC,0x802F074C,0x802F05E8,0x805E1DA0,0x00000000,0x80312638,0x80611450,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x802E9140,0x802E9228,0x802E9894,0x802E9968,0x802E9C00,0x802E9CE8,0x802E9DD0,0x802E9ECC,0x802E9EF4,0x802E9F18,0x802E9F40,0x802E9F64,0x802EA094,0x802EA148,0x802EA2A4,0x802EAA68,0x802EAD4C,0x802EAEB4,0x802EAFB8,0x8030BEF0,0x801C2874,0x80344C70,0x80344D14,0x802ECDE8,0x00000000,0x8031F348,0x8032E3A0,0x8032E3FC,0x8032F9B8,0x8033131C,0x8030B700,0x803104F8,0x803180A0,0x80263678,0x80264F08,0x805E22A8,0x8033EAEC,0x8026577C,0x80326D94,0x80612F10,0x80612F08,0x805E1DA0,0x8034B2B0,0x803122CC,31,0x8033CE30,0x80338CBC,0x802E0664,0x00000000,0x80336F8C,0x80336F50,0x00000000,0x801C671C,0x8032EB68,0x803127A0
RNEED00,0x80254674,0x8019C338,0x8031D250,0x803192A0,0x803192C8,0x80314750,0x80314834,0x80305800,0x803059E0,0x80305B88,0x803064E8,0x80367378,0x803673C8,0x803673F8,0x80367448,0x80367E68,0x8024F240,0x8024FD84,0x8024F9DC,0x8024FBF0,0x8024FF04,0x8024FF1C,0x80250678,0x802506CC,0x80A1000C,"lwz %r5, -0x6620(%r13)","addi %r5, %r5, 0x59C4","lwz %r5, -0x6620(%r13)",0x8033265C,0x80332868,0x80332904,0x803322C4,0x80409260,0x80227C4C,0x8022EEB0,0x8037AFF4,0x00000000,0x00000000,0x00000000,0x00000000,0x8022DAFC,0x8022DCF0,0x80254EB8,0x80335074,0x8033515C,0x803357C8,0x8033598C,0x80335A30,0x80335B18,0x80335C00,0x80335CFC,0x80335D24,0x80335D48,0x80335D70,0x80335D94,0x80335EC4,0x80335F78,0x803360D4,0x803368E8,0x80336BCC,0x80336C30,0x80336D34,0x8022806C,0x803155C8,0x802715B4,0x8032D6F0,0x8032E3D8,0x80246A78,0x80246C00,0x8025B2B4,0x8025B310,0x8025CA50,0x8025E460,0x802277F8,0x8022C798,0x00000000,0x8031A134,0x8031BC10,0x80409A00,0x8026CB24,0x8031C470,0x80254C40,0x8049D2A0,0x8049D288,0x80409260,0x8027B270,0x8022EBA8,31,0x8026B064,0x80266FCC,0x8032403C,0x8049C7B8,0x80265668,0x80265550,0x00000000,0x8019E4C4,0x8025BB64,0x8022F008
SBDED00,0x80660B9C,0x803B393C,0x8037FD18,0x8037BBA4,0x8037BBCC,0x8037720C,0x803772F0,0x803C7164,0x803C7344,0x803C74EC,0x803C7D64,0x8072C0E0,0x8072C130,0x8072C160,0x8072C1B0,0x8072CC80,0x8065AFAC,0x8065BAF0,0x8065B748,0x8065B95C,0x8065BC70,0x8065BC88,0x8065C3E4,0x8065C438,0x80A1000C,"lwz %r5, -0x17A0(%r13)","addi %r5, %r5, 0x59C4","lwz %r5, -0x17A0(%r13)",0x8051755C,0x80517768,0x80517804,0x805171C4,0x80861620,0x80636FF8,0x8063CB48,0x807156C4,0x00000000,0x00000000,0x00000000,0x00000000,0x8063BCD4,0x8063BEC8,0x806613E0,0x8051A26C,0x8051A354,0x8051A9C0,0x8051AB84,0x8051AC28,0x8051AD10,0x8051ADF8,0x8051AEF4,0x8051AF1C,0x8051AF40,0x8051AF68,0x8051AF8C,0x8051B0BC,0x8051B170,0x8051B2CC,0x8051BAE0,0x8051BDC4,0x8051BE28,0x8051BF2C,0x80637418,0x802DB4AC,0x8067DADC,0x805125F0,0x805132D8,0x8065296C,0x80652AF4,0x806677DC,0x80667838,0x80668F78,0x8066A988,0x80636BBC,0x8063A9C4,0x00000000,0x8037CB08,0x8037E5E4,0x80861E00,0x8067904C,0x8037EE44,0x80661168,0x8086A0C0,0x8086A0A8,0x80861620,0x80684308,0x8063C840,31,0x8067758C,0x806734F4,0x803CD388,0x80865BC8,0x80671B90,0x80671A78,0x00000000,0x803B613C,0x8066808C,0x8063CCA0
SU4PD00,0x806F0380,0x807DB678,0x8064B000,0x806462B0,0x806462F0,0x80641AD0,0x80641B90,0x8062C0B0,0x8062C2A0,0x8062C450,0x8062CDE0,0x808ACF38,0x808ACF88,0x808ACFB8,0x808AD008,0x808ADB10,0x806EAC20,0x806EB770,0x806EB3C0,0x806EB5D4,0x806EB8F0,0x806EB908,0x806EC064,0x806EC0B8,0x80A1000C,"lwz %r5, 0x380(%r26)","addi %r5, %r5, 0x59C4","lis %r5, 0x80A0; lwz %r5, -0x3B00(%r5)",0x806A99B4,0x806A9C3C,0x806A9CD8,0x806A95F8,0x809FC180,0x806C9BC0,0x806CD8B0,0x808A2B24,0x00000000,0x00000000,0x00000000,0x00000000,0x806CEB9C,0x806CED90,0x806F1090,0x80693768,0x80693850,0x80693EBC,0x80694080,0x80694318,0x80694400,0x806944E8,0x806945E4,0x8069460C,0x80694630,0x80694658,0x8069467C,0x806947AC,0x80694860,0x806949BC,0x806951C0,0x806954A4,0x80695508,0x8069560C,0x806CA0D0,0x80642940,0x8070DF14,0x806A4690,0x806A54BC,0x806E2234,0x00000000,0x806F7390,0x806F73F0,0x806F8B68,0x806FA6A0,0x806C9710,0x806CD7B0,0x00000000,0x806472C0,0x806490F0,0x809FC838,0x807091CC,0x00000000,0x806F0DD0,0x809FB830,0x809FB818,0x809FC180,0x00000000,0x806CF788,30,0x80707B10,0x80703720,0x8064FAB0,0x808BE528,0x80701CF0,0x80701BD0,0x00000001,0x807DDB44,0x806F7C80,0x806CFC2C
RY2ED01,0x8026D44C,0x800A1668,0x800B8BA8,0x800B4E64,0x800B4E8C,0x800B0ED4,0x800B0F8C,0x800E2B9C,0x800E2D7C,0x800E2F24,0x800E3884,0x8031D840,0x8031D890,0x8031D8C0,0x8031D910,0x8031E280,0x802688E0,0x80269424,0x8026907C,0x80269290,0x802695A0,0x802695B8,0x80269CF4,0x80269D48,0x80A1000C,"lwz %r5, -0x5A6C(%r13)","addi %r5, %r5, 0x59E0","lwz %r5, -0x5A6C(%r13)",0x802B5F04,0x802B6110,0x802B61AC,0x802B5C6C,0x803C38C0,0x80263E10,0x802C23EC,0x8055F0AC,0x00000000,0x00000000,0x00000000,0x00000000,0x80263ECC,0x802640C4,0x8026DB20,0x802BC20C,0x802BC2F4,0x802BC960,0x802BCA34,0x802BCCCC,0x802BCDB4,0x802BCE9C,0x802BCF98,0x802BCFC0,0x802BCFE4,0x802BD00C,0x802BD030,0x802BD160,0x802BD214,0x802BD370,0x802BDB6C,0x802BDE50,0x802BDFB8,0x802BE0BC,0x8026439C,0x8009F9FC,0x8028B0BC,0x802AFC6C,0x802B0878,0x00000000,0x802CD1E0,0x80274F00,0x80274F5C,0x80276518,0x80277E7C,0x80263A60,0x802C0B64,0x802C681C,0x800B5E00,0x800B75C0,0x803C4080,0x80284F6C,0x800B7E20,0x8026D8DC,0x80561258,0x80561248,0x803C38C0,0x80291768,0x802C2080,31,0x802834A4,0x8027F450,0x800E225C,0x00000000,0x8027DAEC,0x8027DAB0,0x00000000,0x800A3928,0x802756C8,0x802C2554
RMXPD00,0x80306950,0x802DD238,0x802639FC,0x8025FA90,0x8025FAB8,0x8025BAD4,0x8025BBB8,0x80285E4C,0x8028602C,0x802861D4,0x80286B34,0x804C94A8,0x804C94F8,0x804C9528,0x804C9578,0x804CA190,0x8030196C,0x803024B0,0x80302108,0x8030231C,0x8030262C,0x80302644,0x80302D80,0x80302DD4,0x80A1000C,"lwz %r5, -0x3CF4(%r13)","addi %r5, %r5, 0x59E0","lwz %r5, -0x3CF4(%r13)",0x8033FEB4,0x803400C0,0x8034015C,0x8033FC1C,0x8059FA50,0x802E8E10,0x802EF2FC,0x8066539C,0x00000000,0x00000000,0x00000000,0x00000000,0x802E8ECC,0x802E90C4,0x80307024,0x803454C8,0x803455B0,0x80345C1C,0x80345CF0,0x80345F88,0x80346070,0x80346158,0x80346254,0x8034627C,0x803462A0,0x803462C8,0x803462EC,0x8034641C,0x803464D0,0x8034662C,0x80346E28,0x8034710C,0x80347274,0x80347378,0x802E93E0,0x802DB5D8,0x803245E8,0x803399BC,0x8033A5C8,0x00000000,0x802FC4CC,0x8030E404,0x8030E460,0x8030FA1C,0x80311380,0x802E89C0,0x802ECFC8,0x802F4AF8,0x80260A2C,0x80262328,0x805A0260,0x8031E470,0x80262B88,0x80306DE0,0x806664B8,0x806664A8,0x8059FA50,0x8032E124,0x802EEF90,31,0x8031C9A8,0x80318954,0x8028B810,0x00000000,0x80316FF0,0x80316FB4,0x00000000,0x802DF4C8,0x8030EBCC,0x802EF464
STEJD00,0x802FD220,0x801FA754,0x802AD100,0x802A8C50,0x802A8C90,0x802A40A0,0x802A4190,0x80293780,0x80293A90,0x80293CF0,0x80294680,0x804A9588,0x804A95D8,0x804A9608,0x804A9658,0x804AA0B0,0x802F7490,0x802F7FD0,0x802F7C28,0x802F7E3C,0x802F8150,0x802F8168,0x802F88C4,0x802F8918,0x80A1000C,"lwz %r5, -0x52B8(%r13)","addi %r5, %r5, 0x59C4","lwz %r5, -0x52B8(%r13)",0x8021B994,0x8021BBA0,0x8021BC3C,0x8021B5FC,0x8058D080,0x802CFE30,0x802D6900,0x8048D6DC,0x00000000,0x00000000,0x00000000,0x00000000,0x802D5090,0x802D5280,0x802FDAE0,0x8021E6FC,0x8021E7E4,0x8021EE50,0x8021F014,0x8021F0B8,0x8021F1A0,0x8021F288,0x8021F384,0x8021F3AC,0x8021F3D0,0x8021F3F8,0x8021F41C,0x8021F54C,0x8021F600,0x8021F75C,0x8021FF70,0x80220254,0x802202B8,0x802203BC,0x802D02B0,0x80029C04,0x8031AB78,0x80216A28,0x80217710,0x802EE3F0,0x802EE578,0x80304110,0x80304170,0x803058CC,0x80307300,0x802CF9D0,0x802D3D50,0x00000000,0x802A9C60,0x802AB980,0x8058D7C0,0x80315FA8,0x00000000,0x802FD840,0x805CAC08,0x805CABF8,0x8058D080,0x80321B30,0x802D65B0,31,0x80314470,0x80310060,0x802B2C00,0x805C8DD8,0x8030E630,0x8030E50C,0x00000000,0x801FC8E4,0x80304A00,0x802D6A48
R2VED00,0x8028C760,0x8014ACA0,0x801B0CC0,0x801ACAF0,0x801ACB30,0x801A7EC0,0x801A7FB0,0x80199D00,0x80199EF0,0x8019A0A0,0x8019A940,0x8032BFF8,0x8032C048,0x8032C078,0x8032C0C8,0x8032CB20,0x80286C30,0x80287770,0x802873C8,0x802875DC,0x802878F0,0x80287908,0x80288064,0x802880B8,0x80A1000C,"lwz %r5, -0x4FA0(%r13)","addi %r5, %r5, 0x59C4","lwz %r5, -0x4FA0(%r13)",0x80208058,0x80208264,0x80208300,0x80207CC0,0x804ACC40,0x802B6270,0x802BBE50,0x80324F44,0x00000000,0x00000000,0x00000000,0x00000000,0x802BAF60,0x802BB150,0x8028D020,0x8020AA14,0x8020AAFC,0x8020B168,0x8020B32C,0x8020B3D0,0x8020B4B8,0x8020B5A0,0x8020B69C,0x8020B6C4,0x8020B6E8,0x8020B710,0x8020B734,0x8020B864,0x8020B918,0x8020BA74,0x8020C288,0x8020C56C,0x8020C5D0,0x8020C6D4,0x802B66F0,0x801A8E00,0x802A9B78,0x802030EC,0x80203DD4,0x802CDD90,0x00000000,0x80293650,0x802936B0,0x80294E0C,0x80296840,0x802B5E10,0x802B9C20,0x00000000,0x801ADB00,0x801AF560,0x804AD380,0x802A4FA8,0x00000000,0x8028CD80,0x804B28B8,0x804B28A8,0x804ACC40,0x802B0B30,0x802BBB00,31,0x802A39B0,0x8029F5A0,0x801B7130,0x804B0E00,0x8029DB70,0x8029DA4C,0x00000000,0x8014CE30,0x80293F40,0x802BBF98
RP4ED00,0x801B73E4,0x80184814,0x8009C4B0,0x80097A98,0x80097AC0,0x800930D8,0x800931BC,0x8011729C,0x8011747C,0x80117624,0x80117F84,0x8026B0C8,0x8026B118,0x8026B148,0x8026B198,0x8026BBB8,0x801B2390,0x801B2ED4,0x801B2B2C,0x801B2D40,0x801B3050,0x801B3068,0x801B37A8,0x801B37FC,0x80A1000C,"lwz %r5, -0x52EC(%r13)","addi %r5, %r5, 0x59E0","lwz %r5, -0x52EC(%r13)",0x801E70A4,0x801E7308,0x801E73A4,0x801E6DDC,0x8033BA90,0x00000000,0x801A14E0,0x80262C1C,0x00000000,0x00000000,0x00000000,0x00000000,0x801A0C34,0x801A0E28,0x801B7BF4,0x801E9AB4,0x801E9B9C,0x801EA208,0x801EA3CC,0x801EA470,0x801EA558,0x801EA640,0x801EA73C,0x801EA764,0x801EA788,0x801EA7B0,0x801EA7D4,0x801EA904,0x801EA9B8,0x801EAB14,0x801EB328,0x801EB60C,0x801EB670,0x801EB774,0x8019CC40,0x80093F20,0x801D3C0C,0x801E2288,0x801E2EF0,0x00000000,0x801AC21C,0x801BDC6C,0x801BDCC8,0x801BF408,0x801C0E18,0x8019C128,0x8019F9E8,0x801A59A0,0x800993F8,0x8009AE30,0x8033C240,0x801CF194,0x8009B690,0x801B79B0,0x8036D7E8,0x8036D7D0,0x8033BA90,0x801DA3EC,0x801A1154,31,0x801CD6D4,0x801C9634,0x8010FA6C,0x8036BA48,0x801C7B0C,0x801C7AD0,0x00000000,0x80186AD4,0x801BE51C,0x801A1648
SBSUD00,0x801E0230,0x802969E8,0x800D65D0,0x800D23B0,0x800D23F0,0x800CDB10,0x800CDC00,0x800FFB80,0x800FFD70,0x800FFF20,0x801007C0,0x80304978,0x803049C8,0x803049F8,0x80304A48,0x803055E0,0x801DA710,0x801DB260,0x801DAEB0,0x801DB0C4,0x801DB3E0,0x801DB3F8,0x801DBB54,0x801DBBA8,0x80A1000C,"lwz %r5, 0x380(%r26)","addi %r5, %r5, 0x59C4","lis %r5, 0x803A; lwz %r5, 0x0D00(%r5)",0x801B2D8C,0x801B2F98,0x801B3034,0x801B29F4,0x803A0980,0x801B9B20,0x801BD750,0x802EB75C,0x00000000,0x00000000,0x00000000,0x00000000,0x801BEA3C,0x801BEC30,0x801E0F30,0x801B5A9C,0x801B5B84,0x801B61F0,0x801B63B4,0x801B6458,0x801B6540,0x801B6628,0x801B6724,0x801B674C,0x801B6770,0x801B6798,0x801B67BC,0x801B68EC,0x801B69A0,0x801B6AFC,0x801B7310,0x801B75F4,0x801B7658,0x801B775C,0x801B9FB0,0x800CE9F0,0x801FD7E4,0x801ADE20,0x801AEB08,0x801D20E4,0x00000000,0x801E7150,0x801E71B0,0x801E891C,0x801EA360,0x801B9690,0x801BD650,0x00000000,0x800D33C0,0x800D4E20,0x803A1100,0x801F8B3C,0x00000000,0x801E0C70,0x803A0030,0x803A0018,0x803A0980,0x00000000,0x801BF628,30,0x801F7520,0x801F30D0,0x800FF070,0x803EE098,0x801F16A0,0x801F1588,0x00000001,0x80298B78,0x801E7A50,0x801BFACC
S3IED00,0x8012DCD0,0x800975F4,0x801E0500,0x801DB4D0,0x801DB510,0x801D6DD0,0x801D6E90,0x80184D90,0x80184F80,0x80185130,0x80185AC0,0x802CAF30,0x802CAF80,0x802CAFB0,0x802CB000,0x802CC750,0x8011FCC0,0x80120810,0x80120460,0x80120674,0x80120990,0x801209A8,0x80121104,0x80121158,0x80A1000C,"lwz %r5, 0x380(%r26)","addi %r5, %r5, 0x59C4","lis %r5, 0x8034; lwz %r5, 0x3F20(%r5)",0x801C7500,0x801C7788,0x801C7874,0x801C7168,0x80343BA0,0x800F3DC0,0x800F91E0,0x00000000,0x00000000,0x00000000,0x80243DC4,0x00000000,0x800FA52C,0x800FA720,0x8012E9E0,0x801E8EF8,0x801E8FE0,0x801E964C,0x801E9810,0x801E98B4,0x801E999C,0x801E9A84,0x801E9B80,0x801E9BA8,0x801E9BCC,0x801E9BF4,0x801E9C18,0x801E9D48,0x801E9DFC,0x801E9F58,0x801EA76C,0x801EAA50,0x801EAAB4,0x801EABB8,0x800F4340,0x801D7D10,0x8014C024,0x801C210C,0x801C2F38,0x801159D4,0x80115B6C,0x80134D40,0x80134DA0,0x80136528,0x80138060,0x800F3910,0x800F90E0,0x00000000,0x801DCFE0,0x801DED40,0x80344500,0x8014727C,0x00000000,0x8012E720,0x80343238,0x80343220,0x80343BA0,0x00000000,0x800FC298,30,0x80145650,0x80141100,0x801E6CA0,0x804E6DF8,0x8013F6D0,0x8013F5B0,0x00000001,0x800998F8,0x80135640,0x800FC73C
RWSKD00,0x800F1748,0x8005D2B8,0x8002E778,0x8002A620,0x8002A648,0x80025A7C,0x80025B60,0x80070444,0x80070624,0x800707CC,0x8007112C,0x803D3FA0,0x803D3FF0,0x803D4020,0x803D4070,0x803CD928,0x801338AC,0x801343F0,0x80134048,0x8013425C,0x8013456C,0x80134584,0x80134CC4,0x80134D18,0x80A1000C,"lwz %r5, -0x5D9C(%r13)","addi %r5, %r5, 0x59E0","lwz %r5, -0x5D9C(%r13)",0x80140F48,0x801411AC,0x80141248,0x80140C80,0x804926F8,0x8011E730,0x80123384,0x803D585C,0x00000000,0x00000000,0x00000000,0x00000000,0x80122AF8,0x80122CEC,0x800F1F58,0x8013800C,0x801380F4,0x80138760,0x80138924,0x801389C8,0x80138AB0,0x80138B98,0x80138C94,0x80138CBC,0x80138CE0,0x80138D08,0x80138D2C,0x80138E5C,0x80138F10,0x8013906C,0x80139880,0x80139B64,0x80139BC8,0x80139CCC,0x8011EB30,0x800268C4,0x8011282C,0x8013C12C,0x8013CD94,0x00000000,0x8012E0B8,0x800FB0CC,0x800FB128,0x800FC860,0x800FE270,0x8011E2C8,0x801218AC,0x8012783C,0x8002B68C,0x8002D1CC,0x80490320,0x8010C428,0x00000000,0x800F1D14,0x805A8C20,0x805A8C08,0x804926F8,0x8011900C,0x80123018,31,0x8010A968,0x801068C8,0x80076EEC,0x805A80F8,0x80104F64,0x80104F28,0x00000000,0x8005F578,0x800FB974,0x801234EC
RMKED00,0x80360F70,0x802A5F2C,0x8027E2C0,0x80279F60,0x80279FA0,0x80275180,0x80275270,0x802BAFB0,0x802BB1A0,0x802BB350,0x802BBCE0,0x804BC8F0,0x804BC940,0x804BC970,0x804BC9C0,0x804B4988,0x803B1890,0x803B23E0,0x803B2030,0x803B2244,0x803B2560,0x803B2578,0x803B2CD4,0x803B2D28,0x80A1000C,"lwz %r5, 0x380(%r26)","addi %r5, %r5, 0x59C4","lis %r5, 0x8058; lwz %r5, -0x5780(%r5)",0x803261F4,0x8032647C,0x80326518,0x80325E38,0x8057A500,0x8038ADA0,0x8038F540,0x804B0D44,0x00000000,0x00000000,0x00000000,0x00000000,0x8039088C,0x80390A80,0x80361C40,0x80328D20,0x80328E08,0x80329474,0x80329638,0x803296DC,0x803297C4,0x803298AC,0x803299A8,0x803299D0,0x803299F4,0x80329A1C,0x80329A40,0x80329B70,0x80329C24,0x80329D80,0x8032A594,0x8032A878,0x8032A8DC,0x8032A9E0,0x8038B320,0x80276100,0x00000000,0x80320EC4,0x80321CF0,0x803AA0F4,0x803AA28C,0x80367AC0,0x80367B20,0x803692A8,0x8036ADE0,0x8038A8F0,0x8038F440,0x00000000,0x8027AF70,0x8027CBE0,0x80577FF8,0x80379FFC,0x00000000,0x803619C0,0x80579BC8,0x80579BB0,0x8057A500,0x00000000,0x80391C78,30,0x803783D0,0x80373E80,0x802C2EB0,0x805C05B8,0x80372450,0x80372330,0x00000001,0x802A81A8,0x803683C0,0x8039211C
RG5PD00,0x801C4F2C,0x80181138,0x800FF2FC,0x800FB14C,0x800FB174,0x800F668C,0x800F6744,0x80129964,0x80129B44,0x80129CEC,0x8012A564,0x802A7620,0x802A7670,0x802A76A0,0x802A76F0,0x802A7F50,0x801C1828,0x801C236C,0x801C1FC4,0x801C21D8,0x801C24E8,0x801C2500,0x801C2C40,0x801C2C94,0x80A1000C,"lwz %r5, -0x3B2C(%r13)","addi %r5, %r5, 0x59E0","lwz %r5, -0x3B2C(%r13)",0x801FE2B4,0x801FE518,0x801FE5B4,0x801FDFEC,0x80371E60,0x801ACBF0,0x801B25FC,0x8029FB7C,0x00000000,0x00000000,0x00000000,0x00000000,0x801B1D50,0x801B1F44,0x801C5770,0x80200CC4,0x80200DAC,0x80201418,0x802015DC,0x80201680,0x80201768,0x80201850,0x8020194C,0x80201974,0x80201998,0x802019C0,0x802019E4,0x80201B14,0x80201BC8,0x80201D24,0x80202538,0x8020281C,0x80202880,0x80202984,0x801ACFF0,0x800F74A8,0x801E8DF0,0x801F9498,0x801FA100,0x00000000,0x801BD344,0x801D2E10,0x801D2E6C,0x801D45AC,0x801D5FBC,0x801AC788,0x801B0AA0,0x801B6ABC,0x800FC1B8,0x800FDC28,0x80372640,0x801E416C,0x800FE488,0x801C54F8,0x803FDAB8,0x803FDAA0,0x80371E60,0x801EF61C,0x801B2270,31,0x801E26AC,0x801DE614,0x801282AC,0x803FB758,0x801DCCB0,0x801DCC74,0x00000000,0x80183320,0x801D36C0,0x801B2764
RFBED00,0x803A0CEC,0x80294ECC,0x802E965C,0x802E57B4,0x802E57DC,0x802E116C,0x802E1224,0x802D1D30,0x802D1F10,0x802D20B8,0x802D2A18,0x80494858,0x804948A8,0x804948D8,0x80494928,0x8048F478,0x803D5590,0x803D60D4,0x803D5D2C,0x803D5F40,0x803D6250,0x803D6268,0x803D69A4,0x803D69F8,0x80A1000C,"lwz %r5, -0x1BFC(%r13)","addi %r5, %r5, 0x59E0","lwz %r5, -0x1BFC(%r13)",0x80397868,0x80397A74,0x80397B10,0x803975D0,0x8067F2F0,0x803C120C,0x803C6020,0x8049589C,0x00000000,0x00000000,0x00000000,0x00000000,0x803C12C8,0x803C14C0,0x803A13C0,0x8039D1D0,0x8039D2B8,0x8039D924,0x8039D9F8,0x8039DC90,0x8039DD78,0x8039DE60,0x8039DF5C,0x8039DF84,0x8039DFA8,0x8039DFD0,0x8039DFF4,0x8039E124,0x8039E1D8,0x8039E334,0x8039EB30,0x8039EE14,0x8039EF7C,0x8039F080,0x803C17E4,0x802932E4,0x00000000,0x803915D0,0x803921DC,0x00000000,0x803D21C4,0x803A4C98,0x803A4CF4,0x803A62B0,0x803A7C14,0x803C0DBC,0x803C4028,0x803CAC10,0x802E6820,0x802E80B0,0x8066DF40,0x803B4D04,0x00000000,0x803A117C,0x80685DC0,0x80685DB0,0x8067F2F0,0x803BAB40,0x803C5CB4,31,0x803B323C,0x803AF1E8,0x8031FA04,0x00000000,0x803AD884,0x803AD848,0x00000000,0x802971E0,0x803A5460,0x803C6188
